text,label,label_name
why was my transfer declined,10,declined_transfer
Why is there an extra charge of 1 dollar on my statement?,14,extra_charge_on_statement
WHAT CAN I DO AFTER THE CARD MISSING,0,activate_my_card
"I transferred my funds, why did it not go through?",15,failed_transfer
Can i set up an auto top-up?,3,automatic_top_up
"Why would my transfer be declined? I've checked that I've put in all the right details, but it is still declined.",10,declined_transfer
I received less cash than the amount I specified in the ATM.,28,wrong_amount_of_cash_received
Why was my account deducted from a seller when I didn't approve of it?,11,direct_debit_payment_not_recognised
I'm not verifying my identity.,27,why_verify_identity
Who else can top up my account,22,topping_up_by_card
I think I was charged a different exchange rate than what was posted at the time.,29,wrong_exchange_rate_for_cash_withdrawal
Can you tell me which cards and currencies are supported?,21,supported_cards_and_currencies
"Recently, a few weeks ago there was a transaction made on my account by some seller that I don't recognize. I am very certain that didn't happen and will like for you to trace back to make sure.",11,direct_debit_payment_not_recognised
Do you think you're asking for too much information about me?,27,why_verify_identity
I tried to buy something online yesterday and got a message saying declined. I tried again today and got the same message. What's the problem?,10,declined_transfer
When can I order a disposable virtual card?,16,get_disposable_virtual_card
There is a charge for an additional pound.,14,extra_charge_on_statement
"I have been doing some online shopping, but when checking out, it keeps getting declined. I tried a few times and it wouldn't work. What could be wrong?",10,declined_transfer
what was the $1 fee i got,14,extra_charge_on_statement
Why are top-ups being verified?,25,verify_top_up
How much do I have to pay for the exchange fee?,12,exchange_charge
I would like to get an account for my child.,1,age_limit
What do I do if I find a debit charge that I know I didn't do in my billing statement?,11,direct_debit_payment_not_recognised
If I have a credit card with you how I get set up to link to it?,6,card_linking
I got a €1 extra fee in my statement,14,extra_charge_on_statement
I cannot find my PIN.,17,get_physical_card
What kind of documents do I need for the identity check?,24,verify_my_identity
Can I use my American Express to add money to my account?,21,supported_cards_and_currencies
Why is there an extra charge on my statement.,14,extra_charge_on_statement
Why didn't I receive the right amount of cash?,28,wrong_amount_of_cash_received
There's an error in regards to the exchange rate for an item I bought.,8,card_payment_wrong_exchange_rate
Am I able to track the card that was just sent to me?,4,card_arrival
Where is the auto top-up option?,3,automatic_top_up
Can I track the card you sent to me?,4,card_arrival
"Since I need to exchange currencies frequently, would you be able to offer me a discount?",12,exchange_charge
How do I make my virtual card work?,26,virtual_card_not_working
Can I open up an account for my child?,1,age_limit
"ATMs, which ones will accept this card?",2,atm_support
"Over the holiday I withdrew cash from the ATM and it seems that I was severely overcharged. Had I known that I would be charged those fees, I would not have used the ATM!",29,wrong_exchange_rate_for_cash_withdrawal
I believe my credit card was stolen.,18,lost_or_stolen_card
Can you show me where to link the new card?,6,card_linking
Can you tell me why I haven't received my new card yet?,4,card_arrival
"I need to reset my passcode, this one isn't working",19,passcode_forgotten
How come my transfer got declined,10,declined_transfer
What is the process for activating a new card.,0,activate_my_card
I need info on activating my card?,0,activate_my_card
Can you deliver the PIN separately?,17,get_physical_card
What's wrong with my ID? I can't verify it.,23,unable_to_verify_identity
My app says that I'm not verified.,23,unable_to_verify_identity
"What do I do with my ""decline"" message on a transfer?",10,declined_transfer
Can you tell me what i need for the identity check?,24,verify_my_identity
My transfer failed to process correctly. Is there a reason this would happen?,15,failed_transfer
How do I view the card I received in the app?,6,card_linking
Can I reactivate my card? I reported it lost and found it this morning in my jacket.,6,card_linking
"I need your help to check my account, please! My card keeps being declined at the ATM, and I've already tried two different ones!",9,declined_cash_withdrawal
What's with not verifying my Id?,23,unable_to_verify_identity
It seems there is an incorrect listing of a direct debit payment on my app that I did not make,11,direct_debit_payment_not_recognised
I tried to transfer money but it didn't go through,15,failed_transfer
Is there a reason why top-up needs verifying?,25,verify_top_up
I don't understand why it says I have to verify the top-up.,25,verify_top_up
My card won't work.,7,card_not_working
Is there an age limit for opening an account?,1,age_limit
Can I auto top if I'm low on funds?,3,automatic_top_up
Who do I contact if there is a direct debit that I did not create.,11,direct_debit_payment_not_recognised
Can my teenager have an account?,1,age_limit
"While abroad, I got cash, and the exchange rate applied is wrong.",29,wrong_exchange_rate_for_cash_withdrawal
why do I need to show ID,24,verify_my_identity
"On my transfer there was a ""decline"" message",10,declined_transfer
What are my payment options?,21,supported_cards_and_currencies
How does the exchange rate work?,13,exchange_rate
The app is not able to realize that it is me.,23,unable_to_verify_identity
Does it cost to exchange currencies with this card?,12,exchange_charge
My cash withdrawl has the wrong rate of exchange.,29,wrong_exchange_rate_for_cash_withdrawal
Why is the exchange rate wrong for my cash withdrawal?,29,wrong_exchange_rate_for_cash_withdrawal
What do you do with all the identity information you're collecting from me?,27,why_verify_identity
"Your system is broken. My transfers keep failing, 5 times now.",15,failed_transfer
When I received my cash; they had my exchange rate incorrect.,29,wrong_exchange_rate_for_cash_withdrawal
Did a WD earlier at an ATM. The amount showing in the App is more than I got though.,28,wrong_amount_of_cash_received
"There seems to be an additional charge of £1 on my statement, what is the reason for this?",14,extra_charge_on_statement
I have been charged an extra pound!,14,extra_charge_on_statement
I can't find my code,19,passcode_forgotten
I could only take the amount of money that was available to me which was less then I expected.,28,wrong_amount_of_cash_received
I need some help linking my new card.,6,card_linking
My ecchange rate was wrong for a cash transaction.,29,wrong_exchange_rate_for_cash_withdrawal
What happens if I use my account and my identity verification hasn't finished?,27,why_verify_identity
How long does it take to prove my identity?,23,unable_to_verify_identity
Is my PIN located on my account somewhere?,17,get_physical_card
do i need a pin,17,get_physical_card
What happens if the ATM gives me the wrong amount of money?,28,wrong_amount_of_cash_received
Which currencies do you accept for adding money?,21,supported_cards_and_currencies
